istat_comune;comune;provincia;numero_comuni;popolazione;crt;cts;crd;ctr;csl;cc;ck;ctot
01004148;Neive;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004149;Neviglie;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004152;Novello;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004154;Oncino;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004156;Ostana;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004157;Paesana;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004158;Pagno;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004163;Peveragno;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004165;Pianfei;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004166;Piasco;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004167;Pietraporzio;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004168;Piobesi d'Alba;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004170;Pocapaglia;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004171;Polonghera;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004172;Pontechianale;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004173;Pradleves;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004174;Prazzo;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004176;Priocca;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004179;Racconigi;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004180;Revello;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004181;Rifreddo;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004182;Rittana;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004183;Roaschia;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004185;Robilante;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004187;Roccabruna;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004191;Roccasparvera;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004192;Roccavione;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004194;Roddi;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004195;Roddino;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004196;Rodello;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004197;Rossana;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004198;Ruffia;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004202;Salmour;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004203;Saluzzo - Dato aggregazione C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;Cuneo;53;167.863;15,66;17,03;44,25;8,71;12,91;16,40;7,02;133,20
01004204;Sambuco;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004205;Sampeyre;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004207;San Damiano Macra;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004208;Sanfre;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004209;Sanfront;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004212;Santa Vittoria d'Alba;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004211;Sant'Albano Stura;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004213;Santo Stefano Belbo;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004214;Santo Stefano Roero;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004215;Savigliano;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004217;Scarnafigi;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004218;Serralunga d'Alba;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004220;Sinio;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004222;Sommariva del Bosco;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004223;Sommariva Perno;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004224;Stroppo;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004225;Tarantasca;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004228;Torre San Giorgio;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004230;Treiso;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004231;Trezzo Tinella;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004232;Trinita;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004233;Valdieri;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004234;Valgrana;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004235;Valloriate;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004237;Venasca;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004238;Verduno;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004239;Vernante;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004240;Verzuolo;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004241;Vezza d'Alba;Cuneo;Vedi aggregazione: CO.A.B.SE.R.;;;;;;;;;
01004243;Vignolo;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004244;Villafalletto;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004246;Villanova Solaro;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
01004247;Villar San Costanzo;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004248;Vinadio;Cuneo;Vedi aggregazione: CONSORZIO ECOLOGICO CUNEESE;;;;;;;;;
01004250;Vottignasco;Cuneo;Vedi aggregazione: C.S.E.A. CONSORZIO SERVIZI ECOLOGIA ED AMBIENTE;;;;;;;;;
19086001;Agira;Enna;1;7.799;19,38;27,89;54,29;3,43;17,50;11,65;11,26;145,40
19086005;Calascibetta;Enna;1;4.158;46,18;3,50;63,35;1,48;15,31;13,53;;143,34
19086006;Catenanuova;Enna;1;4.578;40,06;15,15;39,48;;4,03;4,00;;102,71
19086009;Enna;Enna;1;26.030;14,62;20,86;88,80;27,18;18,15;29,80;3,99;203,39
19086011;Leonforte;Enna;1;12.679;7,60;24,35;37,99;2,83;21,41;12,62;;106,79
19086013;Nissoria;Enna;1;2.884;48,50;19,37;60,56;9,61;17,67;22,39;6,24;184,33
19086014;Piazza Armerina;Enna;1;20.842;39,66;20,80;40,86;13,62;39,80;6,57;6,26;167,58
19086015;Pietraperzia;Enna;1;6.472;16,60;8,20;22,17;28,66;;78,44;13,07;167,14
11109001;Altidona;Fermo;1;3.509;55,66;35,41;;4,76;17,87;2,36;2,69;122,67
11109003;Belmonte Piceno;Fermo;1;600;15,15;12,51;28,77;;10,94;21,19;9,56;118,20
11109004;Campofilone;Fermo;1;1.898;11,29;12,40;49,55;9,48;11,89;15,23;6,19;126,69
11109005;Falerone;Fermo;1;3.188;73,80;;27,23;18,30;10,26;10,98;8,03;192,52
11109006;Fermo;Fermo;1;36.386;15,32;17,55;41,24;8,67;35,87;31,74;15,93;166,31
11109007;Francavilla d'Ete;Fermo;1;960;5,51;;45,85;17,44;52,55;22,90;2,45;146,70
11109008;Grottazzolina;Fermo;1;3.226;11,11;22,71;44,99;0,60;3,74;41,33;12,14;171,92
11109009;Lapedona;Fermo;1;1.166;29,15;29,15;8,29;7,84;4,98;1,14;11,45;92,70
11109011;Massa Fermana;Fermo;1;893;56,99;16,75;;11,99;19,32;18,05;3,27;126,38
11109012;Monsampietro Morico;Fermo;1;628;19,60;17,35;45,20;;4,20;12,38;4,34;103,06
11109016;Monte Giberto;Fermo;1;757;8,39;13,82;48,29;4,95;8,91;46,54;14,66;182,44
11109021;Monte Rinaldo;Fermo;1;328;10,58;11,41;42,33;4,94;13,27;26,20;10,67;119,41
11109023;Monte San Pietrangeli;Fermo;1;2.328;10,25;0,29;34,00;;0,54;19,24;4,73;69,06
11109024;Monte Urano;Fermo;1;8.011;9,43;17,41;26,42;;3,06;15,32;16,90;88,54
11109025;Monte Vidon Combatte;Fermo;1;397;;19,18;53,03;;;37,36;;109,57
11109026;Monte Vidon Corrado;Fermo;1;678;47,87;20,44;32,86;;32,60;21,66;2,61;182,93
11109014;Montefalcone Appennino;Fermo;1;380;6,52;35,20;29,20;;13,42;21,99;3,27;109,60
11109017;Montegiorgio;Fermo;1;6.535;33,46;23,07;28,81;2,10;8,10;21,65;7,64;124,83
11109019;Monteleone di Fermo;Fermo;1;365;7,84;21,66;11,18;;4,32;58,08;;116,62
11109020;Montelparo;Fermo;1;716;16,17;;16,83;29,26;12,95;20,45;3,19;117,80
11109027;Montottone;Fermo;1;892;19,34;16,99;40,40;;3,29;25,83;9,72;128,04
11109030;Pedaso;Fermo;1;2.812;21,50;7,40;74,50;;20,43;7,25;;131,08
11109032;Ponzano di Fermo;Fermo;1;1.652;8,79;6,76;42,96;5,87;19,94;12,08;11,11;147,83
11109033;Porto San Giorgio;Fermo;1;15.938;26,91;52,94;22,06;;21,94;93,16;7,70;226,61
11109034;Porto Sant'Elpidio;Fermo;1;25.650;17,31;35,77;36,22;0,16;17,28;23,86;15,57;146,16
11109035;Rapagnano;Fermo;1;1.937;5,69;13,40;50,05;;6,66;12,11;2,79;90,70
11109037;Sant'Elpidio a Mare;Fermo;1;16.897;13,26;15,32;38,48;;10,98;19,15;5,74;102,93
11109038;Servigliano;Fermo;1;2.241;24,08;13,08;43,66;8,19;3,87;2,46;0,85;97,74
11109039;Smerillo;Fermo;1;331;6,62;16,04;32,37;2,91;15,41;29,01;3,76;106,10
11109040;Torre San Patrizio;Fermo;1;1.938;7,16;13,54;27,17;;6,02;28,34;4,00;86,24
08038008;Ferrara;Ferrara;1;132.288;18,51;11,88;99,21;31,07;26,13;19,09;16,05;220,52
09048001;Bagno a Ripoli;Firenze;1;25.462;19,05;35,52;59,85;23,71;18,35;28,29;21,62;210,76
09048002;Barberino di Mugello;Firenze;1;10.779;13,58;68,47;50,41;20,15;19,07;47,82;27,73;251,41
09048054;Barberino Tavarnelle;Firenze;1;12.021;19,00;38,90;63,37;31,28;29,38;32,30;34,97;253,02
09048004;Borgo San Lorenzo;Firenze;1;17.979;15,20;49,21;47,84;20,72;18,31;43,21;40,86;239,05
09048005;Calenzano;Firenze;1;18.094;16,17;63,41;50,40;37,95;40,14;38,67;49,84;303,02
09048006;Campi Bisenzio;Firenze;1;46.270;13,05;59,52;36,60;18,15;32,11;26,92;19,83;209,84
09048008;Capraia e Limite;Firenze;1;7.854;15,12;10,46;57,29;15,92;12,90;19,27;9,96;143,49
09048010;Castelfiorentino;Firenze;1;17.279;12,63;15,29;48,39;18,84;22,39;20,65;42,19;183,40
09048011;Cerreto Guidi;Firenze;1;10.744;16,25;13,88;61,73;17,60;11,56;20,80;24,14;169,01
09048012;Certaldo;Firenze;1;15.690;12,49;12,45;48,50;17,37;28,31;18,60;27,58;168,22
09048013;Dicomano;Firenze;1;5.460;14,18;8,14;66,09;21,81;23,77;40,69;17,09;191,76
09048014;Empoli;Firenze;1;48.368;16,15;15,43;61,51;19,69;33,17;23,08;37,58;210,05
09048015;Fiesole;Firenze;1;13.918;19,69;21,01;65,67;22,37;34,44;28,37;37,03;231,78
09048052;Figline e Incisa Valdarno;Firenze;1;23.497;24,92;41,08;55,40;22,31;26,81;31,01;19,73;224,14
09048017;Firenze;Firenze;1;359.755;21,92;50,19;52,37;28,44;51,32;33,84;31,22;273,13
09048018;Firenzuola;Firenze;1;4.506;36,40;61,76;7,98;10,14;16,46;36,15;84,67;253,65
09048019;Fucecchio;Firenze;1;22.842;16,13;12,04;61,47;19,27;24,84;22,54;23,28;183,03
09048020;Gambassi Terme;Firenze;1;4.828;18,59;14,53;70,70;18,00;15,51;23,51;45,91;209,13
09048021;Greve in Chianti;Firenze;1;13.470;27,55;29,40;82,25;22,11;37,20;30,88;30,86;263,44
09048022;Impruneta;Firenze;1;14.536;22,16;18,96;77,00;18,39;14,74;24,66;20,45;198,62
09048024;Lastra a Signa;Firenze;1;19.441;26,69;15,44;58,78;18,88;21,14;22,79;13,73;180,64
09048025;Londa;Firenze;1;1.841;14,10;6,32;73,12;25,88;21,07;39,16;15,98;195,63
09048026;Marradi;Firenze;1;2.984;16,47;43,51;4,44;12,20;20,39;19,96;102,52;216,62
09048027;Montaione;Firenze;1;3.529;24,18;21,62;90,97;26,46;29,62;31,64;74,95;303,70
09048028;Montelupo Fiorentino;Firenze;1;14.363;17,42;12,65;65,85;18,94;19,98;22,36;28,69;189,22
09048030;Montespertoli;Firenze;1;13.200;14,89;13,76;56,58;22,12;34,43;22,18;13,74;180,53
09048031;Palazzuolo sul Senio;Firenze;1;1.121;16,62;46,48;28,99;16,41;14,77;35,73;84,23;241,63
09048033;Pontassieve;Firenze;1;20.436;9,45;20,13;48,57;25,66;25,14;33,10;12,74;174,79
09048035;Reggello;Firenze;1;16.593;13,28;25,84;74,90;22,66;26,66;43,01;21,38;228,04
09048036;Rignano sull'Arno;Firenze;1;8.683;15,69;30,11;51,34;20,36;22,32;36,08;12,17;190,66
09048038;San Casciano in Val di Pesa;Firenze;1;16.749;22,43;20,10;71,67;25,32;34,99;27,15;21,43;226,61
09048039;San Godenzo;Firenze;1;1.083;13,21;12,86;83,71;37,98;18,33;53,91;17,06;237,06
09048041;Scandicci;Firenze;1;50.592;13,04;33,66;42,75;21,22;26,61;26,97;39,54;206,54
09048053;Scarperia e San Piero;Firenze;1;12.103;13,15;62,16;50,37;18,89;15,25;43,84;51,01;257,63
09048043;Sesto Fiorentino;Firenze;1;48.788;14,44;40,99;48,63;26,31;31,29;30,84;26,56;223,63
09048044;Signa;Firenze;1;18.526;15,93;48,19;48,83;17,03;30,71;29,88;28,10;221,45
09048046;Vaglia;Firenze;1;5.218;10,15;45,13;42,53;15,87;6,07;27,07;31,17;179,92
09048049;Vicchio;Firenze;1;7.994;8,66;48,45;38,12;17,87;8,76;38,62;32,15;195,18
09048050;Vinci;Firenze;1;14.525;17,45;14,83;67,04;21,32;18,36;23,37;34,09;200,05
16071005;Ascoli Satriano;Foggia;1;5.999;11,20;15,51;44,81;17,32;25,36;2,50;;116,69
16071006;Biccari;Foggia;1;2.645;34,66;15,52;31,17;11,15;17,58;10,03;20,56;236,32
16071012;Carpino;Foggia;1;3.898;36,64;48,59;24,19;2,12;16,84;40,30;;168,69
16071017;Castelnuovo della Daunia;Foggia;1;1.320;43,23;28,45;32,72;25,39;7,23;19,78;;156,80
16071024;Foggia;Foggia;1;148.301;14,91;61,62;27,18;6,08;32,37;46,28;8,62;197,07
16071027;Lesina;Foggia;1;6.239;31,98;;90,15;;37,89;8,64;11,10;179,75
16071028;Lucera;Foggia;1;31.858;12,51;35,16;2,95;43,36;22,04;59,67;;175,68
16071031;Mattinata;Foggia;1;6.072;36,41;;69,03;;36,41;9,86;7,63;159,35
16071033;Monte Sant'Angelo;Foggia;1;11.657;33,67;;91,38;;35,04;6,13;11,07;177,28
16071035;Orsara di Puglia;Foggia;1;2.544;26,23;;53,66;;33,39;5,96;1,74;120,99
16071036;Orta Nova;Foggia;1;16.933;13,92;89,02;28,49;6,09;16,35;61,44;8,88;224,18
16071037;Panni;Foggia;1;695;41,73;38,27;41,73;43,17;14,39;8,88;;188,16
16071040;Poggio Imperiale;Foggia;1;2.584;27,48;21,63;41,51;16,66;15,27;56,78;;179,34
16071043;Rodi Garganico;Foggia;1;3.466;91,93;;174,28;;91,93;24,90;30,84;413,87
16071046;San Giovanni Rotondo;Foggia;1;26.641;60,06;;36,04;;24,03;0,04;14,37;134,54
16071047;San Marco in Lamis;Foggia;1;12.845;7,59;40,64;5,74;;12,06;81,19;;147,23
16071051;San Severo;Foggia;1;48.856;36,40;;52,27;;9,59;12,36;1,29;111,91
16071052;Sant'Agata di Puglia;Foggia;1;1.849;25,40;24,34;43,45;;33,37;23,26;;149,81
16071053;Serracapriola;Foggia;1;3.794;30,85;;63,09;;39,26;7,01;11,13;151,34
16071056;Torremaggiore;Foggia;1;16.643;16,22;;64,91;;27,63;13,15;98,64;223,86
16071058;Troia;Foggia;1;6.817;27,18;;55,60;;34,60;6,18;0,33;123,89
16071060;Vieste;Foggia;1;13.634;63,89;96,99;88,02;;79,50;15,38;18,09;383,24
08040001;Bagno di Romagna;Forli'-Cesena;1;5.670;36,78;25,24;33,23;18,82;17,88;14,39;17,98;164,32
08040003;Bertinoro;Forli'-Cesena;1;10.991;4,54;15,41;47,44;11,59;30,83;37,85;18,83;166,48
08040004;Borghi;Forli'-Cesena;1;2.886;17,42;17,32;25,50;16,82;6,27;-0,41;9,16;92,09
08040005;Castrocaro Terme e Terra del Sole;Forli'-Cesena;1;6.259;4,88;16,57;51,00;12,46;33,15;40,69;20,24;178,99
08040007;Cesena;Forli'-Cesena;1;97.254;18,71;25,90;61,64;16,93;8,79;10,01;10,04;152,01
08040008;Cesenatico;Forli'-Cesena;1;26.084;48,51;36,96;70,02;33,32;44,83;17,16;21,41;272,20
08040009;Civitella di Romagna;Forli'-Cesena;1;3.667;4,93;16,71;51,45;12,58;33,44;41,05;20,42;180,59
08040011;Dovadola;Forli'-Cesena;1;1.579;5,15;17,49;53,84;13,16;34,99;42,96;21,37;188,96
08040012;Forli;Forli'-Cesena;1;117.479;4,67;15,83;48,74;11,91;31,68;38,88;19,34;171,05
08040013;Forlimpopoli;Forli'-Cesena;1;13.156;4,40;14,93;45,97;11,24;29,88;36,68;18,25;161,35
08040014;Galeata;Forli'-Cesena;1;2.378;4,81;16,32;50,26;12,28;32,66;40,10;19,95;176,38
08040015;Gambettola;Forli'-Cesena;1;10.674;23,28;18,49;37,79;20,94;13,39;13,27;10,70;137,86
08040016;Gatteo;Forli'-Cesena;1;9.370;23,89;27,42;61,90;24,07;15,40;7,66;15,43;175,78
08040018;Longiano;Forli'-Cesena;1;7.205;13,97;24,82;32,45;28,47;9,04;8,68;11,73;129,15
08040019;Meldola;Forli'-Cesena;1;9.903;4,58;15,55;47,89;11,70;31,12;38,21;19,00;168,06
08040020;Mercato Saraceno;Forli'-Cesena;1;6.860;33,49;24,73;13,45;16,49;10,04;14,66;12,22;125,07
08040022;Modigliana;Forli'-Cesena;1;4.360;5,35;18,17;55,93;13,67;36,35;44,61;22,20;196,28
08040028;Montiano;Forli'-Cesena;1;1.721;17,01;14,70;21,05;14,79;0,97;23,00;11,36;102,88
08040031;Portico e San Benedetto;Forli'-Cesena;1;745;8,34;28,29;87,11;21,29;56,62;69,50;34,57;305,72
08040032;Predappio;Forli'-Cesena;1;6.135;4,76;16,16;49,76;12,16;32,34;39,70;19,75;174,64
08040033;Premilcuore;Forli'-Cesena;1;717;41,97;30,69;32,52;22,02;38,45;23,65;33,54;222,84
08040036;Rocca San Casciano;Forli'-Cesena;1;1.763;5,85;19,84;61,08;14,93;39,70;48,73;24,24;214,35
08040037;Roncofreddo;Forli'-Cesena;1;3.390;18,00;16,96;11,61;17,44;7,45;11,52;9,63;92,61
08040041;San Mauro Pascoli;Forli'-Cesena;1;12.078;22,16;21,76;48,89;18,44;17,07;12,09;14,21;154,62
08040043;Santa Sofia;Forli'-Cesena;1;4.065;35,96;24,05;39,21;17,80;25,31;16,35;20,21;178,88
08040044;Sarsina;Forli'-Cesena;1;3.329;37,20;23,74;14,91;15,39;17,72;16,29;16,69;141,95
08040045;Savignano sul Rubicone;Forli'-Cesena;1;17.803;23,99;22,51;45,02;18,89;12,50;14,62;12,82;150,35
08040046;Sogliano al Rubicone;Forli'-Cesena;1;3.125;18,12;24,30;17,47;15,20;7,26;5,25;19,40;107,02
08040049;Tredozio;Forli'-Cesena;1;1.145;7,29;24,74;76,15;18,61;49,50;60,76;30,22;267,27
08040050;Verghereto;Forli'-Cesena;1;1.765;45,43;30,06;19,74;19,18;11,40;15,24;27,74;168,79
12060003;Alatri;Frosinone;1;27.495;7,65;17,79;68,79;20,76;11,95;7,39;6,77;141,10
12060004;Alvito - Dato aggregazione Unione Valle Del Comino;Frosinone;5;7.081;48,27;36,13;37,04;;;12,49;;133,93
12060005;Amaseno;Frosinone;1;4.215;25,88;37,19;2,42;2,42;1,44;63,71;4,00;137,06
12060006;Anagni;Frosinone;1;20.988;7,05;17,95;83,63;11,67;10,08;3,65;;134,03
12060007;Aquino;Frosinone;1;4.958;22,63;30,86;30,99;4,11;2,06;41,56;9,46;141,68
12060008;Arce;Frosinone;1;5.458;21,35;38,23;45,08;1,74;11,32;34,02;12,83;164,57
12060009;Arnara;Frosinone;1;2.252;9,06;22,20;24,91;18,12;0,54;21,06;9,51;105,41
12060010;Arpino;Frosinone;1;6.880;18,05;26,99;43,44;4,74;17,70;30,16;;142,76
12060012;Ausonia;Frosinone;1;2.429;13,13;20,52;62,91;15,93;;48,59;6,86;167,94
12060014;Boville Ernica;Frosinone;1;8.415;15,13;;44,44;26,16;10,35;18,39;3,46;117,93
12060015;Broccostella;Frosinone;1;2.702;13,42;36,07;34,21;8,26;;1,11;;93,07
12060016;Campoli Appennino;Frosinone;1;1.623;;31,96;69,70;9,55;;;;111,21
12060017;Casalattico;Frosinone;1;510;111,51;18,51;0,12;;45,90;27,97;3,60;207,61
12060018;Casalvieri;Frosinone;1;2.473;13,77;24,88;44,30;;18,16;40,01;;141,11
12060020;Castelliri;Frosinone;1;3.259;10,08;5,33;48,33;21,46;7,10;22,19;1,52;117,23
12060021;Castelnuovo Parano;Frosinone;1;869;49,14;76,85;2,42;;0,81;;;129,21
12060022;Castrocielo;Frosinone;1;3.862;23,72;38,63;24,11;2,79;30,00;15,67;3,17;138,08
12060024;Ceccano;Frosinone;1;22.310;12,57;27,16;50,27;3,66;1,43;6,73;6,32;225,77
12060025;Ceprano;Frosinone;1;8.354;7,09;24,89;43,31;;14,85;5,59;8,18;112,90
12060026;Cervaro;Frosinone;1;7.834;;33,44;18,20;9,43;34,11;41,10;14,62;150,90
12060027;Colfelice;Frosinone;1;1.826;9,49;1,24;47,45;;;34,53;0,83;93,54
12060029;Colle San Magno;Frosinone;1;642;13,09;28,91;63,33;5,80;6,38;27,95;2,34;147,79
12060028;Collepardo;Frosinone;1;893;15,96;;61,06;;;7,80;2,96;87,79
12060031;Esperia;Frosinone;1;3.789;7,38;28,07;5,38;2,24;1,70;59,36;4,31;110,29
12060032;Falvaterra;Frosinone;1;541;;109,60;115,89;;;;;225,49
12060033;Ferentino;Frosinone;1;19.853;26,77;47,90;32,35;6,17;10,43;40,31;12,16;176,10
12060035;Fiuggi;Frosinone;1;10.173;10,91;60,17;;74,64;32,29;6,41;11,52;195,94
12060036;Fontana Liri;Frosinone;1;2.783;12,61;39,48;57,61;2,07;7,19;32,46;4,31;155,73
12060038;Frosinone;Frosinone;1;44.485;60,69;78,14;;44,64;;5,31;17,98;206,76
12060039;Fumone;Frosinone;1;2.021;37,89;22,21;43,86;3,23;16,19;9,01;0,76;133,15
12060040;Gallinaro;Frosinone;Vedi aggregazione: Unione Valle Del Comino;;;;;;;;;
12060041;Giuliano di Roma;Frosinone;1;2.383;;16,39;58,15;0,82;;3,57;;82,21
12060043;Isola del Liri;Frosinone;1;11.012;15,33;44,26;35,15;7,24;15,69;29,59;3,12;150,38
12060044;Monte San Giovanni Campano;Frosinone;1;12.307;26,99;23,80;40,55;6,18;3,92;16,61;4,00;122,06
12060045;Morolo;Frosinone;1;3.181;12,02;24,74;70,99;11,03;22,11;16,13;1,88;158,91
12060048;Patrica;Frosinone;1;3.095;52,00;29,14;8,08;8,48;9,55;16,77;1,32;125,34
12060049;Pescosolido;Frosinone;1;1.457;11,05;;43,95;19,50;3,47;6,31;1,79;86,07
12060051;Pico;Frosinone;1;2.716;4,56;;22,26;;;8,42;1,89;37,13
12060052;Piedimonte San Germano;Frosinone;1;6.260;23,57;37,60;42,68;8,92;17,76;16,13;;146,65
12060053;Piglio;Frosinone;1;4.393;3,52;19,12;109,24;;20,45;15,85;2,94;171,13
12060055;Pofi;Frosinone;1;3.966;20,70;32,15;25,72;1,29;7,15;16,65;;103,65
12060056;Pontecorvo;Frosinone;1;12.496;12,81;74,21;3,86;;19,54;15,10;;128,91
12060058;Ripi;Frosinone;1;5.023;17,51;30,37;51,78;;11,34;28,03;2,34;141,36
12060059;Rocca d'Arce;Frosinone;1;920;104,25;26,94;54,35;;;;;185,54
12060060;Roccasecca;Frosinone;1;7.084;9,36;23,86;48,70;11,75;8,30;2,43;;105,98
12060061;San Biagio Saracinisco;Frosinone;1;299;57,47;43,21;16,05;;;15,16;;131,90
12060062;San Donato Val di Comino;Frosinone;Vedi aggregazione: Unione Valle Del Comino;;;;;;;;;
12060063;San Giorgio a Liri;Frosinone;1;3.016;;33,53;120,95;5,96;;4,10;2,91;167,45
12060064;San Giovanni Incarico;Frosinone;1;3.177;42,28;32,84;15,77;3,07;9,39;23,92;;127,94
12060070;San Vittore del Lazio;Frosinone;1;2.456;15,93;22,24;79,64;13,88;2,93;8,14;;142,77
12060065;Sant'Ambrogio sul Garigliano;Frosinone;1;893;11,00;19,42;35,61;;22,52;21,25;;109,80
