istat_comune;comune;provincia;numero_comuni;popolazione;crt;cts;crd;ctr;csl;cc;ck;ctot
10055033;Avigliano Umbro;Terni;1;2.353;22,77;25,74;84,90;13,27;12,12;33,43;2,74;199,46
10055007;Baschi;Terni;1;2.554;21,47;12,75;94,52;21,06;24,04;32,88;3,28;214,49
10055008;Calvi dell'Umbria;Terni;1;1.676;14,53;9,28;79,38;10,30;41,65;41,45;5,25;204,07
10055009;Castel Giorgio;Terni;1;1.998;20,88;32,10;110,94;15,21;26,44;41,64;15,60;264,94
10055010;Castel Viscardo;Terni;1;2.647;24,69;21,02;105,04;16,23;16,34;40,14;5,60;231,22
10055011;Fabro;Terni;1;2.592;23,39;29,67;94,67;16,15;16,93;32,76;21,36;241,20
10055013;Ficulle;Terni;1;1.544;26,78;34,91;85,07;13,51;48,95;41,88;4,59;261,94
10055016;Lugnano in Teverina;Terni;1;1.406;26,66;17,04;71,25;19,56;32,27;35,38;8,12;215,16
10055021;Monteleone d'Orvieto;Terni;1;1.356;21,96;14,45;87,92;21,40;17,39;35,51;8,83;216,10
10055022;Narni;Terni;1;17.904;13,03;23,42;70,42;10,91;22,17;39,93;13,10;194,94
10055023;Orvieto;Terni;1;19.367;20,13;35,83;88,85;19,00;11,44;35,33;25,44;238,12
10055024;Otricoli;Terni;1;1.691;16,06;7,27;89,19;23,71;38,98;44,78;5,54;228,07
10055025;Parrano;Terni;1;478;34,40;23,08;112,14;15,61;14,90;60,11;35,45;301,77
10055028;Porano;Terni;1;1.852;16,40;42,95;97,88;21,78;14,71;26,07;5,94;229,73
10055029;San Gemini;Terni;1;4.691;15,93;16,94;68,45;19,82;12,11;30,20;7,77;175,13
10055030;San Venanzo;Terni;1;2.158;17,86;21,12;69,05;20,02;22,51;19,86;27,61;198,04
10055032;Terni;Terni;1;106.677;11,95;26,96;71,77;13,61;14,97;51,29;22,08;214,46
01001001;Aglie';Torino;1;2.603;25,21;21,09;50,68;11,58;3,38;22,25;13,12;148,48
01001002;Airasca;Torino;1;3.686;12,77;30,03;27,43;11,19;3,99;24,01;18,00;133,31
01001003;Ala di Stura;Torino;1;473;17,63;17,28;42,36;8,40;7,44;27,14;0,08;120,33
01001004;Albiano d'Ivrea;Torino;1;1.619;22,62;18,93;44,39;10,39;9,57;24,81;10,75;142,52
01001006;Almese;Torino;1;6.323;22,74;19,68;50,51;16,95;11,98;16,40;15,14;156,96
01001007;Alpette;Torino;1;247;53,01;46,72;100,33;10,33;;95,67;41,11;347,17
01001008;Alpignano;Torino;1;16.609;20,26;0,75;44,02;34,87;27,67;8,72;30,54;170,15
01001009;Andezeno;Torino;1;2.011;8,84;;29,05;28,48;3,50;31,32;36,38;138,09
01001010;Andrate;Torino;1;467;27,97;23,41;54,90;12,85;;64,27;9,31;194,00
01001011;Angrogna;Torino;1;804;8,67;20,92;25,00;9,85;24,93;38,23;29,48;160,40
01001012;Arignano;Torino;1;1.075;12,39;;34,67;24,04;;33,68;24,06;129,35
01001013;Avigliana;Torino;1;12.228;25,02;21,65;55,57;18,64;16,23;27,45;61,39;229,53
01001014;Azeglio;Torino;1;1.244;19,92;16,67;39,09;9,15;;28,31;18,04;132,08
01001015;Bairo;Torino;1;785;23,80;19,92;47,74;10,93;12,19;33,35;7,38;156,42
01001016;Balangero;Torino;1;3.062;15,02;14,72;36,09;7,15;6,34;23,12;0,07;102,51
01001017;Baldissero Canavese;Torino;1;507;23,73;19,86;46,57;10,90;;38,25;37,89;178,30
01001018;Baldissero Torinese;Torino;1;3.752;7,49;;37,62;15,96;15,14;21,58;25,75;124,04
01001019;Balme;Torino;1;100;15,75;15,44;37,86;7,50;6,65;24,25;0,08;107,53
01001020;Banchette;Torino;1;3.111;27,96;23,40;54,87;12,84;13,35;27,20;25,51;186,42
01001021;Barbania;Torino;1;1.561;16,25;15,93;39,05;7,74;6,86;25,01;0,08;110,91
01001022;Bardonecchia;Torino;1;2.980;64,03;55,42;142,20;47,72;58,51;50,01;77,67;517,33
01001023;Barone Canavese;Torino;1;556;15,14;12,67;29,72;6,96;;39,91;7,97;113,08
01001024;Beinasco;Torino;1;17.462;11,42;18,68;49,30;12,13;20,74;29,79;37,36;179,98
01001025;Bibiana;Torino;1;3.328;8,83;26,64;24,95;8,41;3,22;29,62;18,44;126,08
01001026;Bobbio Pellice;Torino;1;536;15,03;39,70;60,13;8,71;11,95;66,05;63,05;269,49
01001027;Bollengo;Torino;1;2.118;25,37;21,23;50,72;11,65;8,51;31,41;18,15;168,21
01001028;Borgaro Torinese;Torino;1;11.723;38,44;22,02;82,35;14,02;21,83;20,77;43,68;243,76
01001029;Borgiallo;Torino;1;588;29,85;21,08;56,49;4,66;;56,95;2,22;171,25
01001030;Borgofranco d'Ivrea;Torino;1;3.474;26,05;21,80;51,13;11,96;;25,62;13,25;151,02
01001031;Borgomasino;Torino;1;765;22,07;18,47;43,32;10,14;;35,98;40,44;171,45
01001032;Borgone Susa;Torino;1;2.205;20,65;17,87;45,86;15,39;13,74;7,81;13,18;139,13
01001033;Bosconero;Torino;1;3.075;29,74;32,25;56,28;7,13;;23,08;6,20;154,69
01001034;Brandizzo;Torino;1;8.691;24,75;16,36;59,56;12,09;25,73;22,62;34,95;196,97
01001035;Bricherasio;Torino;1;4.615;8,61;30,05;25,87;9,14;5,36;26,25;18,34;135,11
01001036;Brosso;Torino;1;390;37,44;21,48;70,86;4,75;;37,76;8,45;180,74
01001037;Brozolo;Torino;1;446;25,04;17,61;61,19;16,47;0,72;44,81;26,00;192,33
01001038;Bruino;Torino;1;8.433;12,24;15,78;58,92;15,14;7,27;35,60;21,44;166,96
01001039;Brusasco;Torino;1;1.494;24,90;17,19;63,49;16,37;16,37;18,09;36,39;193,31
01001040;Bruzolo;Torino;1;1.485;22,02;19,06;48,90;16,41;;19,32;5,40;134,44
01001041;Buriasco;Torino;1;1.321;11,36;26,43;36,35;12,78;4,39;25,60;18,95;142,53
01001042;Burolo;Torino;1;1.118;31,71;26,53;62,23;14,56;4,41;48,29;17,25;206,45
01001044;Bussoleno;Torino;1;5.714;22,23;19,24;49,38;16,57;8,31;17,85;16,08;153,54
01001045;Buttigliera Alta;Torino;1;6.203;27,66;0,63;37,31;29,55;2,70;31,24;8,44;146,00
01001046;Cafasse;Torino;1;3.302;16,91;16,58;40,64;8,05;7,14;26,03;0,08;115,42
01001047;Caluso;Torino;1;7.374;25,36;21,22;49,78;11,65;9,25;23,63;26,63;168,71
01001048;Cambiano;Torino;1;5.891;5,09;;36,55;26,28;21,09;32,75;55,39;177,66
01001049;Campiglione Fenile;Torino;1;1.310;11,12;32,40;26,27;9,78;7,08;35,10;19,71;148,44
01001050;Candia Canavese;Torino;1;1.190;23,52;19,68;46,15;10,80;;43,85;27,64;172,72
01001051;Candiolo;Torino;1;5.616;14,58;16,36;43,39;16,35;10,04;22,07;38,00;161,38
01001052;Canischio;Torino;1;269;33,78;33,69;63,93;7,45;;25,30;2,38;166,52
01001053;Cantalupa;Torino;1;2.599;8,67;26,80;31,57;12,43;7,18;32,20;18,51;143,88
01001054;Cantoira;Torino;1;625;15,12;14,83;36,34;7,20;6,38;23,28;0,07;103,23
01001055;Caprie;Torino;1;2.022;18,65;16,14;41,41;13,90;8,31;16,81;3,81;122,36
01001056;Caravino;Torino;1;887;21,01;17,58;41,23;9,65;13,66;34,51;10,93;149,55
01001057;Carema;Torino;1;733;25,39;21,25;49,84;11,66;;31,43;13,40;154,15
01001058;Carignano;Torino;1;9.131;10,85;16,22;40,93;18,66;12,86;19,95;20,19;140,26
01001059;Carmagnola;Torino;1;28.126;7,60;;47,12;27,98;21,05;32,83;22,32;159,41
01001060;Casalborgone;Torino;1;1.890;24,54;16,93;58,81;12,63;2,21;14,84;22,43;152,88
01001061;Cascinette d'Ivrea;Torino;1;1.525;24,59;20,57;48,25;11,29;5,39;27,21;12,32;150,79
01001062;Caselette;Torino;1;3.027;21,45;18,56;47,64;15,98;7,00;12,92;4,97;131,67
01001063;Caselle Torinese;Torino;1;13.801;34,79;20,89;76,82;13,76;26,90;19,06;38,48;231,31
01001064;Castagneto Po;Torino;1;1.777;24,82;17,17;61,54;12,43;14,67;21,15;26,35;178,59
01001065;Castagnole Piemonte;Torino;1;2.207;8,99;13,11;38,92;16,45;2,17;24,88;17,94;123,05
01001068;Castiglione Torinese;Torino;1;6.517;24,92;17,58;70,65;11,26;15,04;16,35;34,28;190,58
01001069;Cavagnolo;Torino;1;2.314;23,93;16,61;61,30;18,25;3,84;15,07;19,13;158,57
01001070;Cavour;Torino;1;5.422;8,61;24,02;34,13;13,02;3,02;26,85;18,95;137,09
01001071;Cercenasco;Torino;1;1.762;12,63;28,35;26,44;10,73;10,04;20,82;33,04;148,35
01001072;Ceres;Torino;1;1.001;16,72;16,39;40,19;7,96;7,06;25,74;0,08;114,15
01001074;Cesana Torinese;Torino;1;893;103,28;89,38;229,36;76,96;74,91;80,27;23,85;707,36
01001075;Chialamberto;Torino;1;335;16,24;15,93;39,04;7,74;6,86;25,01;0,08;110,88
01001076;Chianocco;Torino;1;1.515;23,94;20,71;53,15;17,84;;22,96;4,88;147,40
01001077;Chiaverano;Torino;1;1.970;23,34;19,53;45,80;10,72;;29,73;15,98;146,17
01001078;Chieri;Torino;1;35.947;6,73;;38,28;26,94;22,09;32,12;31,24;157,90
01001079;Chiesanuova;Torino;1;226;30,85;28,61;58,37;6,33;;33,75;2,19;160,09
01001080;Chiomonte;Torino;1;857;41,42;35,85;91,98;30,86;14,07;21,95;9,97;258,37
01001081;Chiusa di San Michele;Torino;1;1.514;19,12;16,55;42,47;14,25;5,99;25,99;13,01;141,28
01001082;Chivasso;Torino;1;26.201;34,50;22,35;80,54;15,11;37,47;22,29;53,34;266,32
01001084;Cintano;Torino;1;246;29,29;35,55;55,44;7,86;;32,68;1,97;162,80
01001085;Cinzano;Torino;1;340;24,86;17,00;68,34;10,44;9,38;19,27;33,07;184,09
01001086;Cirie;Torino;1;18.124;16,51;16,19;39,69;7,87;6,97;25,43;0,08;112,74
01001087;Claviere;Torino;1;211;108,84;94,19;241,71;81,10;154,30;178,95;21,09;932,76
01001088;Coassolo Torinese;Torino;1;1.465;14,19;13,92;34,11;6,76;5,99;21,85;0,07;96,90
01001089;Coazze;Torino;1;3.269;21,26;0,78;46,18;36,58;3,56;37,25;12,66;177,80
01001090;Collegno;Torino;1;48.161;21,33;0,79;47,75;36,69;29,12;9,49;13,40;164,95
01001092;Colleretto Giacosa;Torino;1;581;26,72;22,36;52,45;12,27;8,21;40,24;19,08;182,60
01001093;Condove;Torino;1;4.455;20,75;17,95;46,07;15,46;15,55;15,40;10,69;146,23
01001094;Corio;Torino;1;3.044;15,83;15,52;38,05;7,54;6,68;24,37;0,08;108,08
01001095;Cossano Canavese;Torino;1;426;20,71;17,33;40,65;9,51;23,52;37,36;28,42;178,47
01001096;Cuceglio;Torino;1;914;21,16;17,71;41,54;9,72;8,77;22,81;35,96;158,67
01001097;Cumiana;Torino;1;7.846;12,76;30,60;31,46;11,57;5,77;28,39;19,39;145,90
01001098;Cuorgne;Torino;1;9.566;30,12;24,10;57,29;5,31;7,27;27,16;6,33;157,58
01001099;Druento;Torino;1;9.015;18,46;0,68;40,09;31,75;25,20;6,28;9,30;135,31
01001100;Exilles;Torino;1;244;39,32;34,03;87,32;29,30;10,88;69,08;38,91;327,03
01001101;Favria;Torino;1;5.007;30,85;23,76;57,44;5,25;0,47;33,10;7,77;158,64
01001103;Fenestrelle;Torino;1;476;29,33;63,08;57,66;14,18;57,36;135,03;40,03;403,61
01001104;Fiano;Torino;1;2.659;16,07;15,76;38,63;7,65;6,79;24,74;0,08;109,72
01001105;Fiorano Canavese;Torino;1;730;21,00;17,58;41,22;9,65;;31,28;21,89;143,60
01001106;Foglizzo;Torino;1;2.241;34,68;24,00;78,74;14,50;4,78;15,60;24,98;197,86
01001107;Forno Canavese;Torino;1;3.167;43,22;20,45;57,93;4,52;;30,67;18,35;175,15
01001108;Frassinetto;Torino;1;270;47,91;61,45;90,68;13,59;;76,93;7,23;297,79
01001109;Front;Torino;1;1.583;16,78;16,46;40,34;7,99;7,09;25,84;0,08;114,58
01001110;Frossasco;Torino;1;2.827;9,34;33,34;35,83;15,62;9,24;29,11;32,44;171,80
01001111;Garzigliana;Torino;1;538;9,59;35,22;28,36;11,86;;35,05;16,72;146,55
01001112;Gassino Torinese;Torino;1;9.269;27,41;18,54;70,65;10,69;20,06;17,43;33,19;198,50
01001113;Germagnano;Torino;1;1.114;16,05;15,74;38,58;7,65;6,78;24,71;0,08;109,59
01001114;Giaglione;Torino;1;595;21,81;18,88;48,44;16,25;6,67;8,67;19,97;144,63
01001115;Giaveno;Torino;1;16.333;17,96;0,66;39,43;30,90;;37,95;31,29;165,01
01001116;Givoletto;Torino;1;4.106;15,30;15,00;36,77;7,29;6,46;23,55;0,07;104,43
01001117;Gravere;Torino;1;659;28,41;24,58;63,08;21,17;9,00;43,69;6,41;205,64
01001118;Groscavallo;Torino;1;202;15,91;15,60;38,24;7,58;6,72;24,50;0,07;108,61
01001119;Grosso;Torino;1;994;16,50;16,18;39,66;7,86;6,97;25,41;0,08;112,65
01001120;Grugliasco;Torino;1;36.764;21,81;0,74;43,45;34,41;27,31;11,46;13,09;159,09
01001122;Inverso Pinasca;Torino;1;687;7,57;31,82;26,44;9,62;4,46;36,55;22,59;146,01
01001123;Isolabella;Torino;1;363;11,73;;50,30;20,39;;10,35;40,66;133,94
01001125;Ivrea;Torino;1;22.484;32,85;33,17;64,47;15,09;25,69;36,75;20,80;230,33
01001126;La Cassa;Torino;1;1.772;16,17;15,85;38,86;7,70;6,83;24,90;0,08;110,39
01001127;La Loggia;Torino;1;8.724;9,31;19,05;44,13;18,87;9,19;23,00;47,61;171,73
01001128;Lanzo Torinese;Torino;1;4.951;16,02;15,71;38,51;7,63;6,77;24,67;0,08;109,38
01001129;Lauriano;Torino;1;1.402;24,93;17,86;62,60;14,07;1,47;8,06;65,71;195,18
01001130;Leini;Torino;1;16.322;34,26;26,73;75,37;17,17;21,97;10,04;41,78;228,65
01001131;Lemie;Torino;1;157;18,85;18,48;45,30;8,97;7,96;29,03;0,09;128,67
01001132;Lessolo;Torino;1;1.742;22,52;18,84;44,20;10,34;13,11;25,67;12,72;148,44
01001133;Levone;Torino;1;454;28,02;20,56;53,04;4,55;;41,92;2,07;150,16
01001135;Lombardore;Torino;1;1.719;34,11;21,44;58,47;11,54;10,59;11,24;29,08;177,00
01001136;Lombriasco;Torino;1;1.075;9,65;13,80;31,55;8,71;3,96;17,64;19,53;105,43
01001137;Loranze;Torino;1;1.142;20,39;17,06;40,01;9,36;;25,03;6,39;119,20
01001139;Luserna San Giovanni;Torino;1;7.162;10,89;33,51;28,60;12,01;6,10;22,69;20,95;137,80
01001140;Lusernetta;Torino;1;504;6,80;25,41;20,65;4,88;;24,80;23,92;114,77
01001142;Macello;Torino;1;1.177;14,16;28,08;29,46;11,67;7,33;24,63;26,19;149,25
01001143;Maglione;Torino;1;421;19,32;16,17;37,91;8,87;26,70;22,63;16,93;149,42
01001316;Mappano;Torino;1;7.319;34,36;22,72;76,71;13,37;18,14;16,92;65,62;248,49
01001144;Marentino;Torino;1;1.287;10,26;;38,06;22,92;19,58;41,74;55,89;188,96
01001145;Massello;Torino;1;57;22,39;36,67;45,26;13,42;;123,16;55,86;302,82
01001146;Mathi;Torino;1;3.724;16,69;16,36;40,11;7,95;7,05;25,69;0,08;113,92
01001147;Mattie;Torino;1;683;25,06;21,69;55,65;18,67;;31,58;5,04;164,53
01001148;Mazze;Torino;1;4.269;24,77;20,73;48,62;11,38;4,36;26,82;17,03;154,84
01001149;Meana di Susa;Torino;1;818;25,02;21,66;55,57;18,65;1,81;31,81;5,44;167,73
01001150;Mercenasco;Torino;1;1.327;23,35;19,54;45,82;10,72;;20,72;11,02;132,25
01001152;Mezzenile;Torino;1;721;16,24;15,92;39,03;7,74;6,86;25,00;0,08;110,87
01001153;Mombello di Torino;Torino;1;408;8,24;;23,38;16,67;;32,64;17,40;98,81
01001154;Mompantero;Torino;1;613;22,88;19,80;50,81;17,05;;28,12;4,83;147,24
01001155;Monastero di Lanzo;Torino;1;321;21,21;20,80;50,98;10,10;8,96;32,66;0,10;144,81
01001156;Moncalieri;Torino;1;55.923;10,51;20,15;47,63;13,34;19,75;24,17;30,89;167,01
01001157;Moncenisio;Torino;1;49;26,94;23,31;59,84;20,08;;72,06;8,10;217,00
01001158;Montaldo Torinese;Torino;1;707;7,94;;33,72;23,09;9,70;32,12;37,12;144,21
01001159;Montalenghe;Torino;1;969;21,69;18,15;42,56;9,96;6,15;37,80;13,49;150,78
01001160;Montalto Dora;Torino;1;3.324;26,62;22,28;52,25;12,23;1,10;26,57;13,98;156,24
01001161;Montanaro;Torino;1;5.056;24,99;15,86;69,68;13,17;20,20;21,74;35,03;201,24
01001162;Monteu da Po;Torino;1;844;25,73;17,36;66,19;14,69;0,74;39,09;35,41;199,69
01001163;Moriondo Torinese;Torino;1;837;8,46;;40,11;23,88;13,33;21,09;26,58;133,96
01001164;Nichelino;Torino;1;46.098;12,78;22,85;37,43;12,97;21,88;27,22;43,45;179,14
01001166;Nole;Torino;1;6.705;16,02;15,70;38,50;7,63;6,76;24,66;0,08;109,34
01001167;Nomaglio;Torino;1;273;18,37;15,37;36,05;8,44;;67,43;9,34;155,85
01001168;None;Torino;1;7.703;7,59;16,63;33,55;17,29;21,02;31,79;27,01;158,05
01001169;Novalesa;Torino;1;517;18,98;16,42;42,14;14,14;;16,81;9,89;129,28
01001170;Oglianico;Torino;1;1.443;29,89;24,79;56,57;5,48;;30,03;8,68;155,43
01001171;Orbassano;Torino;1;23.025;12,76;22,58;47,52;13,83;14,80;23,41;49,69;185,16
01001172;Orio Canavese;Torino;1;743;18,87;15,80;37,05;8,67;4,36;33,43;5,98;125,04
01001173;Osasco;Torino;1;1.157;9,95;29,75;33,54;13,09;1,78;34,73;18,24;148,86
01001174;Osasio;Torino;1;923;9,27;14,52;32,60;8,60;4,94;15,39;33,13;119,05
01001175;Oulx;Torino;1;3.283;40,03;34,65;88,91;29,83;29,18;20,60;25,99;278,98
01001177;Palazzo Canavese;Torino;1;835;21,18;17,72;41,57;9,73;;16,34;6,64;114,17
01001178;Pancalieri;Torino;1;1.975;9,18;16,47;35,30;14,99;5,79;17,63;15,74;115,69
01001179;Parella;Torino;1;424;20,02;16,75;44,03;9,20;10,85;20,67;34,66;157,13
01001180;Pavarolo;Torino;1;1.165;9,82;;63,65;22,35;2,35;22,76;18,28;139,70
01001181;Pavone Canavese;Torino;1;3.589;29,41;24,61;57,76;13,51;8,38;31,58;23,06;189,66
01001183;Pecetto Torinese;Torino;1;4.021;8,16;;48,15;24,24;20,35;26,14;31,55;159,10
01001184;Perosa Argentina;Torino;1;3.070;16,31;29,56;31,92;11,42;2,63;45,68;20,93;164,75
01001185;Perosa Canavese;Torino;1;503;18,49;15,48;36,30;8,49;;36,66;8,98;125,26
01001186;Perrero;Torino;1;557;9,48;26,31;26,70;8,62;1,08;57,61;21,99;155,91
01001188;Pessinetto;Torino;1;593;16,58;16,26;39,85;7,90;7,00;25,53;0,08;113,19
01001189;Pianezza;Torino;1;15.485;21,39;0,79;46,47;36,81;29,21;11,53;19,78;168,90
01001190;Pinasca;Torino;1;2.784;8,50;26,86;28,54;11,23;4,32;22,56;15,81;123,42
01001191;Pinerolo;Torino;1;35.469;10,90;33,17;43,02;12,84;22,55;52,55;64,68;258,07
01001192;Pino Torinese;Torino;1;8.445;7,67;;49,98;25,77;21,06;25,04;46,97;176,98
01001193;Piobesi Torinese;Torino;1;3.756;14,25;17,66;54,19;16,53;10,40;25,15;40,41;179,18
01001194;Piossasco;Torino;1;18.000;9,01;15,42;43,47;12,88;7,75;24,47;36,41;149,99
01001195;Piscina;Torino;1;3.273;12,99;32,96;26,60;11,16;43,52;57,23;15,83;207,02
01001196;Piverone;Torino;1;1.272;23,93;20,03;46,98;10,99;;28,96;12,57;144,57
01001197;Poirino;Torino;1;10.197;9,35;0,06;51,70;23,98;7,25;37,00;23,55;153,39
01001198;Pomaretto;Torino;1;970;6,35;19,19;27,51;15,81;5,16;18,05;31,69;130,14
01001200;Porte;Torino;1;1.126;9,85;24,15;26,71;8,52;;26,34;18,05;120,96
01001201;Pragelato;Torino;1;744;55,25;79,03;304,08;28,00;2,37;182,18;70,32;800,08
01001202;Prali;Torino;1;256;8,77;86,40;75,73;16,00;14,11;164,63;45,04;495,09
01001203;Pralormo;Torino;1;1.889;13,67;;38,92;22,04;;25,89;19,23;120,25
01001204;Pramollo;Torino;1;221;8,82;30,41;21,27;7,89;;88,80;13,03;174,18
01001205;Prarostino;Torino;1;1.257;9,28;25,44;28,61;10,01;1,75;23,52;17,68;123,16
01001206;Prascorsano;Torino;1;697;31,34;17,19;59,32;3,80;19,24;31,81;2,40;165,10
01001207;Pratiglione;Torino;1;459;30,28;25,15;57,31;5,56;;38,87;8,71;165,87
01001208;Quagliuzzo;Torino;1;336;16,58;13,87;32,54;7,61;;24,17;5,20;100,74
01001209;Quassolo;Torino;1;332;19,02;15,92;37,34;8,74;26,13;26,36;5,97;140,38
01001210;Quincinetto;Torino;1;983;18,12;15,16;35,56;8,32;6,27;22,48;8,93;115,68
01001211;Reano;Torino;1;1.744;17,46;0,64;37,93;30,04;27,34;8,16;22,15;151,58
01001215;Riva presso Chieri;Torino;1;4.751;7,34;;37,46;20,66;6,97;38,13;31,24;142,30
01001213;Rivalba;Torino;1;1.148;25,02;17,74;61,15;1,23;1,24;15,65;16,52;138,99
01001214;Rivalta di Torino;Torino;1;20.250;10,31;18,11;47,55;13,32;10,86;24,08;46,94;171,75
01001216;Rivara;Torino;1;2.497;30,58;24,54;57,88;5,43;13,91;17,95;2,19;152,48
01001218;Rivarossa;Torino;1;1.552;31,29;27,09;56,63;5,99;4,41;25,17;2,11;152,68
01001219;Rivoli;Torino;1;46.937;22,73;0,87;50,54;39,11;31,07;26,59;12,46;189,18
01001220;Robassomero;Torino;1;3.088;15,94;15,62;38,30;7,59;6,73;24,53;0,08;108,79
01001221;Rocca Canavese;Torino;1;1.743;16,00;15,69;38,46;7,62;6,76;24,64;0,08;109,24
01001222;Roletto;Torino;1;1.978;11,18;33,27;33,76;12,54;5,44;25,40;36,60;164,72
01001223;Romano Canavese;Torino;1;2.666;22,63;19,24;44,42;10,39;0,58;31,57;14,17;144,09
01001225;Rondissone;Torino;1;1.921;25,26;19,49;64,71;18,39;1,64;6,70;43,56;180,26
01001226;Rora;Torino;1;218;4,33;25,87;24,08;8,64;0,11;57,48;12,20;173,12
01001228;Rosta;Torino;1;5.106;18,09;0,67;39,29;31,12;24,70;8,14;25,22;150,24
01001227;Roure;Torino;1;758;28,05;42,68;40,90;13,80;0,06;33,65;28,13;191,92
01001229;Rubiana;Torino;1;2.431;25,81;22,33;57,31;19,23;7,12;13,98;10,69;161,84
01001231;Salassa;Torino;1;1.841;29,13;20,27;55,40;4,48;5,00;23,84;6,61;144,73
01001232;Salbertrand;Torino;1;628;32,70;28,30;72,62;24,37;7,81;42,25;46,00;262,48
01001233;Salerano Canavese;Torino;1;455;21,97;18,38;43,11;10,09;23,39;32,10;6,83;156,89
01001234;Salza di Pinerolo;Torino;1;71;12,31;20,52;30,87;3,62;;70,63;49,07;191,90
01001235;Samone;Torino;1;1.511;21,03;17,60;41,28;9,66;;29,20;11,15;130,89
01001236;San Benigno Canavese;Torino;1;6.107;34,15;16,29;63,74;13,50;18,58;10,99;20,90;178,68
01001237;San Carlo Canavese;Torino;1;4.031;15,99;15,68;38,43;7,62;6,75;24,62;0,08;109,15
01001238;San Colombano Belmonte;Torino;1;360;29,86;26,35;56,52;5,83;;31,82;2,14;152,51
01001239;San Didero;Torino;1;505;19,47;16,85;43,23;14,51;5,58;13,26;13,97;130,07
01001240;San Francesco al Campo;Torino;1;4.835;16,00;15,69;38,45;7,62;6,76;24,63;0,08;109,22
01001242;San Germano Chisone;Torino;1;1.733;10,31;26,19;27,29;11,29;2,85;32,10;25,07;140,97
01001243;San Gillio;Torino;1;3.258;14,78;0,54;38,10;25,43;20,18;20,84;38,04;172,95
01001244;San Giorgio Canavese;Torino;1;2.489;28,26;23,64;55,46;12,98;12,29;24,31;18,40;176,64
01001245;San Giorio di Susa;Torino;1;972;21,25;18,39;47,19;15,83;;24,88;3,88;135,81
01001246;San Giusto Canavese;Torino;1;3.262;21,27;17,80;41,74;9,77;1,32;23,39;11,30;127,58
01001247;San Martino Canavese;Torino;1;810;18,48;15,47;36,28;8,49;;23,86;21,54;125,00
01001248;San Maurizio Canavese;Torino;1;10.266;15,97;15,66;38,38;7,61;6,74;24,59;0,08;109,03
01001249;San Mauro Torinese;Torino;1;18.597;34,29;18,71;78,42;13,64;38,95;13,18;37,59;235,44
01001250;San Pietro Val Lemina;Torino;1;1.458;9,61;27,95;25,76;8,27;2,75;38,96;14,62;134,02
01001252;San Raffaele Cimena;Torino;1;3.146;24,86;17,63;70,52;10,72;6,85;29,01;22,52;182,58
01001253;San Sebastiano da Po;Torino;1;1.892;24,81;17,18;61,30;13,43;0,72;12,73;25,22;155,88
01001254;San Secondo di Pinerolo;Torino;1;3.647;11,30;36,08;33,40;15,53;5,73;41,83;19,69;174,49
01001241;Sangano;Torino;1;3.688;24,62;0,70;45,41;32,83;26,05;16,97;20,05;171,84
01001255;Sant'Ambrogio di Torino;Torino;1;4.556;21,32;18,45;47,35;15,89;17,16;12,81;12,53;148,71
01001256;Sant'Antonino di Susa;Torino;1;4.090;22,18;19,20;49,27;16,53;9,19;13,81;30,54;164,07
01001257;Santena;Torino;1;10.480;6,08;;30,15;24,48;10,42;43,76;22,33;137,72
01001258;Sauze di Cesana;Torino;1;228;61,96;53,62;137,59;46,17;49,73;101,13;41,95;572,14
01001259;Sauze d'Oulx;Torino;1;1.024;128,65;111,34;285,71;95,87;141,12;100,56;77,75;979,21
01001260;Scalenghe;Torino;1;3.208;10,16;32,90;31,89;11,02;4,23;26,75;26,95;151,07
01001261;Scarmagno;Torino;1;788;23,13;19,36;45,41;10,62;;29,29;13,52;142,40
01001262;Sciolze;Torino;1;1.419;34,74;18,20;62,67;10,14;9,88;24,70;25,62;187,81
01001263;Sestriere;Torino;1;907;129,30;111,90;287,14;96,35;108,76;97,25;43,97;935,81
01001264;Settimo Rottaro;Torino;1;468;18,34;15,34;35,99;8,42;;56,17;9,27;144,39
01001265;Settimo Torinese;Torino;1;45.798;34,20;25,07;75,90;13,88;26,52;21,14;43,69;241,09
01001266;Settimo Vittone;Torino;1;1.508;22,86;19,13;44,86;10,50;;26,27;20,14;144,81
01001268;Strambinello;Torino;1;249;19,85;16,61;41,78;9,12;1,65;30,48;10,38;130,80
01001269;Strambino;Torino;1;6.059;26,83;22,45;52,65;12,32;12,85;33,63;16,96;178,93
01001270;Susa;Torino;1;5.905;25,80;22,33;57,29;19,22;19,20;22,26;41,09;211,10
01001271;Tavagnasco;Torino;1;745;18,24;15,27;35,81;8,38;7,01;28,08;14,39;128,01
01001272;Torino;Torino;1;846.926;25,58;;46,70;53,26;30,91;42,06;41,30;240,05
01001273;Torrazza Piemonte;Torino;1;3.009;25,06;15,28;64,43;16,33;1,77;12,62;19,27;155,28
01001274;Torre Canavese;Torino;1;619;19,95;16,70;39,17;9,16;12,29;27,38;13,05;138,63
01001275;Torre Pellice;Torino;1;4.634;10,71;30,32;31,17;12,49;13,96;29,43;31,59;162,80
01001276;Trana;Torino;1;3.771;20,52;0,69;43,27;32,41;27,46;15,00;17,93;162,61
01001279;Traves;Torino;1;511;16,50;16,18;39,66;7,86;6,97;25,40;0,08;112,65
